finess,zone,A1,A2,A3,A4,A5,A6
590813382,620101337,"         1,5","         2,3","         0,1","         0,1","         2,8","         8,9"
590815056,620101337,"         0,4","         1,3","         0,6","         1,3","         2,8","         8,9"
620000026,620101337,"         1,4","         1,5","         0,6","         1,3","         2,8","         8,9"
620006049,620101337,"         1,4","         1,7","         0,6","         1,3","         2,8","         8,9"
620100057,620101337,"         0,2","         1,7","         0,6","         1,3","         2,8","         8,9"
620101311,620101337,"        19,3","        33,5",          49,"        28,6","        18,6","         8,9"
620101337,620101337,"        55,2","        38,3","        92,1","        29,5","        36,6","        42,7"
620101360,620101337,"         1,4","         1,7","         0,8","         0,1","        36,6","        42,7"
620103440,620101337,"         5,8",           3,"         0,9","         1,6",           6,"         8,5"
620116046,620101337,"         0,8",           3,"         0,9","         1,6",           6,"         8,5"
620118513,620101337,"         2,9","         3,8","         1,9","         4,8","         3,7","         9,5"
830100251,620101337,"         0,2","         3,8","         1,9","         4,8","         3,7","         9,5"
590000188,620101360,"         1,2","         7,6","        11,4","         4,8","         3,7","         9,5"
590780193,620101360,"         8,8","         9,1","         1,8","         4,6","        14,8","         7,6"
590780250,620101360,"         1,6","         9,1","         1,8","         4,6","        14,8","         7,6"
590780268,620101360,"         1,4","         1,4","         1,8","         4,6","        14,8","         7,6"
590780284,620101360,           1,"         0,9","         1,2","         4,6","        14,8","         7,6"
590780342,620101360,"         0,8","         0,9","         1,2","         4,6","        14,8","         7,6"
590780383,620101360,"         1,5","         2,2","         1,2","         4,6","        14,8","         7,6"
590781415,620101360,"         1,1","         0,1",,"         1,2","         3,9","         7,6"
590782637,620101360,"         0,9","         0,1",,"         1,2","         3,9","         7,6"
590782652,620101360,"         4,1","         0,6",,"         1,2","         3,9","         7,6"
590797353,620101360,"         1,5","         4,5",,"         1,2","         3,9","         7,6"
590813382,620101360,"         0,9","         4,5",,"         1,2","         3,9","         7,6"
620000026,620101360,"         1,6","         1,7",,"         1,2","         3,9","         7,6"
620006049,620101360,"        15,1","        33,8","        40,8",          16,"         3,9","         7,6"
620025346,620101360,"         1,6","        33,8","        40,8",          16,"         3,9","         7,6"
620100651,620101360,"         2,9",           1,"         1,7","         0,6","         3,9","         7,6"
620100735,620101360,"         0,9","         1,5","         2,4","         1,5","         2,9","         7,6"
620100750,620101360,"         5,7","         2,8","         2,4","         1,5","         2,9","         7,6"
620101311,620101360,"         1,7","         2,8","         2,4","         1,5","         2,9","         7,6"
620101337,620101360,"         1,4","         2,6","         1,3","         1,5","         2,9","         7,6"
620101360,620101360,"        48,7","        30,8","        78,1","        18,3","        37,2","        42,1"
620103432,620101360,"         1,4","        30,8","        78,1","        18,3","        37,2","        42,1"
620103440,620101360,"         4,5","         3,1","         1,2","         2,5","         6,3","         5,8"
620116046,620101360,"         1,9","         3,1","         1,2","         2,5","         6,3","         5,8"
620118513,620101360,"         3,3","         4,2","         2,6",           7,"         2,9","        10,2"
590000188,620101501,"         5,3",           9,"         2,6",           7,"         2,9","        10,2"
590780060,620101501,"         1,2","         3,7","         2,6",           7,"         2,9","        10,2"
590780094,620101501,"         2,6","        41,6","         2,6",           7,"         2,9","        10,2"
590780193,620101501,          10,"        10,7","         4,9","        13,5","         7,1","        10,2"
590780227,620101501,"         3,2","         2,7","         2,8","         1,8","         7,1","        10,2"
590780250,620101501,"         5,3","         2,7","         2,8","         1,8","         7,1","        10,2"
590780268,620101501,"         2,3","         2,7","         2,8","         1,8","         7,1","        10,2"
590782215,620101501,"         0,5","         2,7","         2,8","         1,8","         7,1","        10,2"
590782256,620101501,"         4,5","         2,7","         2,8","         1,8","         7,1","        10,2"
590782421,620101501,,"         2,7","         2,8","         1,8","         7,1","        10,2"
590783239,620101501,"         8,9","         5,9","         1,1","         2,7","         8,2","        10,2"
590816310,620101501,"         2,4","         5,6","         4,1",           3,"         8,2","        10,2"
620003350,620101501,"         9,9","         7,7","         4,1",           3,"         8,2","        10,2"
620003376,620101501,"        10,7","        13,5","        14,6","        15,8","         8,2","        10,2"
620025346,620101501,           1,"         2,1","        14,6","        15,8","         8,2","        10,2"
620100057,620101501,           8,"         7,3","         2,6",           3,"         1,4","        10,2"
620100099,620101501,"         4,6","        12,1",          13,"        10,2","         3,9","        10,2"
620100651,620101501,"         2,3","         1,1",          13,"        10,2","         3,9","        10,2"
620100677,620101501,"         2,5","         1,1",          13,"        10,2","         3,9","        10,2"
620100685,620101501,"        21,8","        12,7","        14,6","        19,8","        16,6","        10,2"
620101501,620101501,"         8,1","        12,6",,"        22,2","         7,5",           1
590000188,620103432,"         3,4","         3,3",,"        22,2","         7,5",           1
590780193,620103432,"         3,4","         4,1","         0,4",           6,           3,           1
