finess,zone,A1,A2,A3,A4,A5,A6
950300095,780150017,"         1,6",,,,,
750100125,780150033,"         1,8",,,,,
750160012,780150033,,,,,,
780001236,780150033,           8,,,,,
780110052,780150033,,,,,,
780110078,780150033,"        18,4",,,,,
780150033,780150033,,,,,,
780150066,780150033,"         2,3",,,,,
780300323,780150033,,,,,,
780300364,780150033,"         9,9",,,,,
780300406,780150033,"         5,5",,,,,
780300414,780150033,"         5,7",,,,,
780300422,780150033,"         4,1",,,,,
920000650,780150033,"         1,7",,,,,
920009909,780150033,"         1,4",,,,,
920100054,780150033,"         2,3",,,,,
940000664,780150033,,,,,,
750100125,780150058,"         1,8","         1,2",,,,
750100166,780150058,"         1,7","         1,2",,,,
750100208,780150058,"         1,3","         1,2",,,,
750160012,780150058,"         1,8",,,,,
750803447,780150058,"         0,8",,,,,
780001236,780150058,"         1,8",,,,,
780110052,780150058,"        15,1","         6,6",,,,
780110078,780150058,"        18,9","         9,4",,,,
780150058,780150058,"         0,9","         0,2",,,,
780300323,780150058,           4,,,,,
780300364,780150058,"         8,4",,,,,
780300406,780150058,"         4,4","         4,4",,,,
780300414,780150058,"         2,5","         5,1",,,,
780300422,780150058,"        14,4","        32,8",,,,
920000650,780150058,"         1,1",,,,,
920100021,780150058,"         1,7",,,,,
920100054,780150058,           2,,,,,
940000664,780150058,,,,,,
750100125,780150066,"         1,8","         3,5",,,,
750160012,780150066,"         1,9",,"        16,2",,,
750300840,780150066,"         1,9",,"        16,2",,,
750301145,780150066,"         1,9",,"        16,2",,,
750803447,780150066,"         1,9","         2,6","        16,2",,,
780001236,780150066,"         3,8",,"         2,7",,,
780110078,780150066,"        16,6","        11,3","         3,7",,"        17,4",
780150066,780150066,"         2,4","         0,2",,,,"         5,8"
780300323,780150066,"         9,9","         3,7",,,,"         5,8"
780300364,780150066,"         8,6","        20,4",,,,"         5,8"
780300406,780150066,"         5,1","         7,8","         7,4",,,"         5,8"
780300414,780150066,"         6,5","         4,9",,           7,,"         5,8"
780300422,780150066,           3,"         4,9",,           7,,"         5,8"
920000650,780150066,"         2,2",,"         2,4",           7,,"         5,8"
920009909,780150066,"         2,1","        16,7","         2,4",           7,,"         5,8"
920100013,780150066,"         2,5","        16,7","         2,4",           7,,"         5,8"
920100021,780150066,"         7,6","         3,9","         2,4",           7,,"         5,8"
920100054,780150066,"         2,3","         3,9","         2,4",           7,,"         5,8"
920120011,780150066,"         1,9","         2,2",,           7,,"         5,8"
920300043,780150066,"         3,1","         2,2",,           7,,"         5,8"
920300597,780150066,"         3,5","         4,9",,"         3,5",,"         5,8"
920300712,780150066,,"         4,9",,"         3,5",,"         5,8"
920300761,780150066,"         2,2","         4,9",,"         3,5",,"         5,8"
920300837,780150066,,"         4,9",,"         3,5",,"         5,8"
920301033,780150066,"         8,7","         4,9",,"         3,5",,"         5,8"
940000664,780150066,,"         2,9",,"         3,5",,"         5,8"
270000086,780300075,"         3,8","         2,7",,"         3,5",,"         5,8"
270023724,780300075,"         1,9","         2,7",,"         3,5",,"         5,8"
750100125,780300075,"         1,6","         2,7",,"         3,5",,"         5,8"
750160012,780300075,,"         2,7",,"         3,5",,"         5,8"
780001236,780300075,"         8,8",           7,,"         3,5",,"         5,8"
780002697,780300075,"         7,9","        10,2",,"         3,5",,"         5,8"
780110011,780300075,"        18,4","         9,2",,"         3,5",,"         5,8"
780110078,780300075,,"         9,2",,"         3,5",,"         5,8"
780300075,780300075,"         4,1","         0,8",,,,
780300125,780300075,           5,"         6,9",,,,
780300208,780300075,"         2,7","         4,6",,,,
780300414,780300075,"         2,2","         4,6",,,,
780300455,780300075,"         5,3",           8,,,,
920000650,780300075,"         1,4",,,,,
950110080,780300075,"        10,3","         7,2",,,,
950300244,780300075,           5,"         5,8",,,,
270000326,780300125,"         1,4",,,,,
270000862,780300125,"         1,5",,,,,
270023724,780300125,"         2,9","         5,5","         0,2","         2,2",,
280000183,780300125,"         3,9","         5,5","         0,2","         2,2",,
750100109,780300125,"         0,1","         5,5","         0,2","         2,2",,
750100125,780300125,"         1,4","         5,5","         0,2","         2,2",,
750100208,780300125,"         0,2","         5,5","         0,2","         2,2",,
750100273,780300125,"         0,2","         5,5","         0,2","         2,2",,
750110025,780300125,"         0,6","         5,5","         0,2","         2,2",,
750160012,780300125,,"         5,5","         0,2","         2,2",,
760025312,780300125,"         0,5","         5,5","         0,2","         2,2",,
760780239,780300125,           2,"         0,1",,"         2,2",,
780001236,780300125,"         2,8","         1,7",           4,           3,,
780002697,780300125,"         3,1","         2,9","         2,9","         2,4",,
780110011,780300125,"        43,9","        25,4","        84,9","        24,3",,
780110078,780300125,"         0,7",,"        84,9","        24,3",,
780300075,780300125,"         2,6",,"        84,9","        24,3",,
780300125,780300125,"        11,7","        19,5","         0,4","        24,3",,
780300208,780300125,"         1,4","         0,9","         1,5","        24,3",,
780300323,780300125,"         0,5","         0,9","         1,5","        24,3",,
780300406,780300125,"         0,9","         1,5","         1,5","        24,3",,
780300414,780300125,           1,"         0,5","         1,5","        24,3",,
780300422,780300125,"         0,5","         0,5","         1,5","        24,3",,
780300455,780300125,"         5,6","        10,9","        25,8",,,
920000650,780300125,"         1,1",,"        25,8",,,
920100054,780300125,"         0,8",,"        25,8",,,
940000664,780300125,,,"        25,8",,,
950110080,780300125,"         0,4",,"        25,8",,,
270023724,780300208,"         0,3",,"        25,8",,,
750100075,780300208,"         2,1",,"        25,8",,,
750100125,780300208,           2,"         1,1","         2,3",,,
750100208,780300208,"         0,2","         1,1","         2,3",,,
750160012,780300208,,           8,"         2,3",,,
780001236,780300208,"        37,6","        11,8","        34,2","        14,6",,"        26,4"
780002697,780300208,"         7,7","         7,5","        13,4","         6,3",,"         6,9"
780018727,780300208,"         1,6","         2,5","         6,1",,,"         6,9"
780110011,780300208,           8,"        30,6","         2,7",,           4,"         6,9"
780110078,780300208,"         0,4",,"         0,6",,           4,"         6,9"
780300075,780300208,"         3,3",,"         0,6",,           4,"         6,9"
780300125,780300208,"         5,9","         2,8","         0,6",,           4,"         6,9"
780300208,780300208,"        11,1","         6,2","         6,5","        18,2",,"        11,3"
780300406,780300208,"         1,3","         6,2","         6,5","        18,2",,"        11,3"
780300414,780300208,"         3,3","         4,2","         6,4",,"         3,8","        11,3"
780300455,780300208,"         2,6","         6,4","        15,5",,"         3,8","        11,3"
920000650,780300208,"         1,4",           2,,"         2,9","         3,8","        11,3"
920100054,780300208,"         1,2",           2,,"         2,9","         3,8","        11,3"
920300837,780300208,"         0,7",           2,,"         2,9","         3,8","        11,3"
920301033,780300208,"         3,2",           2,,"         2,9","         3,8","        11,3"
940000664,780300208,,"         2,7",,"         2,9","         3,8","        11,3"
950110015,780300208,"         0,3","         2,7",,"         2,9","         3,8","        11,3"
950110080,780300208,"         3,7",           5,"         1,9","         1,5",,"        11,3"
950300095,780300208,"         2,1","         0,9","         1,9","         1,5",,"        11,3"
950300244,780300208,"         1,9","         3,6","         2,9","         1,5",,"        11,3"
950300350,780300208,           1,"         3,6","         2,9","         1,5",,"        11,3"
280000134,780300323,           2,"         3,6","         2,9","         1,5",,"        11,3"
280000183,780300323,"         3,8","         3,6","         2,9","         1,5",,"        11,3"
750100125,780300323,"         1,9","         3,6","         2,9","         1,5",,"        11,3"
750100166,780300323,"         0,7","         3,6","         2,9","         1,5",,"        11,3"
